File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF697CMV	bed narrowPeak	peaks	ENCSR584TCR	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										TARDBP-human	RNA		see document	see document	ultraviolet irradiation	True	2015-11-09	ENCODE				1	1						ENCFF453YOD, ENCFF887NON	961318	Gene Yeo, UCSD	e9d63d144a5741fd225e4ca987d10452		https://www.encodeproject.org/files/ENCFF697CMV/@@download/ENCFF697CMV.bed.gz	hg19				released	s3://encode-public/2016/11/30/ae610a86-4fa1-43ac-bf4c-e69109c5184f/ENCFF697CMV.bed.gz				
ENCFF333KPU	bed narrowPeak	peaks	ENCSR584TCR	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										TARDBP-human	RNA		see document	see document	ultraviolet irradiation	True	2015-11-09	ENCODE				2	1						ENCFF565CEU, ENCFF887NON	1292689	Gene Yeo, UCSD	3667dba581bc36645a36f04e5a15809a		https://www.encodeproject.org/files/ENCFF333KPU/@@download/ENCFF333KPU.bed.gz	hg19				released	s3://encode-public/2016/11/30/115a4ea2-c21e-4f69-b0d3-74a394d1ccf5/ENCFF333KPU.bed.gz				
ENCFF669TNM	bed narrowPeak	peaks	ENCSR584TCR	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										TARDBP-human	RNA		see document	see document	ultraviolet irradiation	True	2015-11-09	ENCODE				1	1						ENCFF394DDJ, ENCFF923ZPC	966669	Gene Yeo, UCSD	9d5db800b54206d18ed853e33b24d8bf		https://www.encodeproject.org/files/ENCFF669TNM/@@download/ENCFF669TNM.bed.gz	GRCh38				released	s3://encode-public/2016/11/30/5ac5ae96-aaa8-41da-b06e-8a0f18ad7965/ENCFF669TNM.bed.gz				
ENCFF606RXB	bed narrowPeak	peaks	ENCSR584TCR	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										TARDBP-human	RNA		see document	see document	ultraviolet irradiation	True	2015-11-09	ENCODE				2	1						ENCFF394DDJ, ENCFF524PYO	1298930	Gene Yeo, UCSD	d40929b5486352bb37d4cb652981eaae		https://www.encodeproject.org/files/ENCFF606RXB/@@download/ENCFF606RXB.bed.gz	GRCh38				released	s3://encode-public/2016/11/30/1250644e-2a05-42e5-b41f-fdc33d63dfd7/ENCFF606RXB.bed.gz				
ENCFF363FKB	bed narrowPeak	peaks	ENCSR867ZVK	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										YWHAG-human	RNA		see document	see document	ultraviolet irradiation	True	2015-11-09	ENCODE				1, 2							ENCFF240CRZ, ENCFF352NIP, ENCFF463WLQ, ENCFF467LHB, ENCFF481AIY	16336	Gene Yeo, UCSD	46a3ad6e8518ac46ecdca782b38c6268		https://www.encodeproject.org/files/ENCFF363FKB/@@download/ENCFF363FKB.bed.gz	hg19				released	s3://encode-public/2018/06/08/1d38cd4e-78c9-477d-aee6-66b28fe01b1b/ENCFF363FKB.bed.gz				
ENCFF932UXC	bed narrowPeak	peaks	ENCSR867ZVK	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										YWHAG-human	RNA		see document	see document	ultraviolet irradiation	True	2015-11-09	ENCODE				1, 2							ENCFF052ORJ, ENCFF103TFM, ENCFF114ELO, ENCFF186FHG, ENCFF741UNZ	16560	Gene Yeo, UCSD	0160032c354c8239d688b5370af88ec6		https://www.encodeproject.org/files/ENCFF932UXC/@@download/ENCFF932UXC.bed.gz	GRCh38				released	s3://encode-public/2018/12/03/4fc07bdb-d9d7-43a7-ba6b-c2daf1584c5d/ENCFF932UXC.bed.gz				
ENCFF240CRZ	bed narrowPeak	peaks	ENCSR867ZVK	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										YWHAG-human	RNA		see document	see document	ultraviolet irradiation	True	2015-11-09	ENCODE				1	1						ENCFF463WLQ, ENCFF481AIY	790869	Gene Yeo, UCSD	c45134f2a21c9f294791e01112dae2b2		https://www.encodeproject.org/files/ENCFF240CRZ/@@download/ENCFF240CRZ.bed.gz	hg19				released	s3://encode-public/2016/11/30/01ce1444-9985-4aa9-b21b-b6303c07c405/ENCFF240CRZ.bed.gz				
ENCFF467LHB	bed narrowPeak	peaks	ENCSR867ZVK	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										YWHAG-human	RNA		see document	see document	ultraviolet irradiation	True	2015-11-09	ENCODE				2	1						ENCFF352NIP, ENCFF481AIY	642195	Gene Yeo, UCSD	72b882420e287a31319785e41123721f		https://www.encodeproject.org/files/ENCFF467LHB/@@download/ENCFF467LHB.bed.gz	hg19				released	s3://encode-public/2016/11/30/f13f8748-0b81-4510-a64b-0c6fcdda0185/ENCFF467LHB.bed.gz				
ENCFF741UNZ	bed narrowPeak	peaks	ENCSR867ZVK	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										YWHAG-human	RNA		see document	see document	ultraviolet irradiation	True	2015-11-09	ENCODE				1	1						ENCFF114ELO, ENCFF186FHG	769733	Gene Yeo, UCSD	8cca942594c6b3ccb1a3670b18f0b829		https://www.encodeproject.org/files/ENCFF741UNZ/@@download/ENCFF741UNZ.bed.gz	GRCh38				released	s3://encode-public/2016/11/30/dff50ce6-67ae-477f-af05-d5502bbe22c9/ENCFF741UNZ.bed.gz				
ENCFF103TFM	bed narrowPeak	peaks	ENCSR867ZVK	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										YWHAG-human	RNA		see document	see document	ultraviolet irradiation	True	2015-11-09	ENCODE				2	1						ENCFF052ORJ, ENCFF114ELO	615114	Gene Yeo, UCSD	98b83a8aac6d7b05203854d1385f4304		https://www.encodeproject.org/files/ENCFF103TFM/@@download/ENCFF103TFM.bed.gz	GRCh38				released	s3://encode-public/2016/11/30/83531d77-6f16-414e-9450-d98fd8beade4/ENCFF103TFM.bed.gz				
ENCFF271UXH	bed narrowPeak	peaks	ENCSR356ZMO	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										AKAP1-human	RNA		see document	see document	ultraviolet irradiation	True	2018-08-30	ENCODE				2	1						ENCFF008YNL, ENCFF430MTS	1004372	Gene Yeo, UCSD	7ee9cd51944ddfdd49456eb0c2e9094e		https://www.encodeproject.org/files/ENCFF271UXH/@@download/ENCFF271UXH.bed.gz	hg19				released	s3://encode-public/2018/04/29/390eea96-004f-4561-8e2c-d0b00283c8d0/ENCFF271UXH.bed.gz				
ENCFF807KPM	bed narrowPeak	peaks	ENCSR356ZMO	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										AKAP1-human	RNA		see document	see document	ultraviolet irradiation	True	2018-08-30	ENCODE				1	1						ENCFF008YNL, ENCFF847SYN	882695	Gene Yeo, UCSD	8e5af08799b264dfbaa0d347a05dcb6c		https://www.encodeproject.org/files/ENCFF807KPM/@@download/ENCFF807KPM.bed.gz	hg19				released	s3://encode-public/2018/04/29/246a3d2e-6071-4194-b5f3-503c27452689/ENCFF807KPM.bed.gz				
ENCFF739ERP	bed narrowPeak	peaks	ENCSR356ZMO	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										AKAP1-human	RNA		see document	see document	ultraviolet irradiation	True	2018-08-30	ENCODE				1	1						ENCFF162VKU, ENCFF780HTF	860924	Gene Yeo, UCSD	f552682febd72dc485ccf1cc25b4c3d3		https://www.encodeproject.org/files/ENCFF739ERP/@@download/ENCFF739ERP.bed.gz	GRCh38				released	s3://encode-public/2018/04/29/72d80cc1-d317-43ca-b789-b774a690cedf/ENCFF739ERP.bed.gz				
ENCFF233BIC	bed narrowPeak	peaks	ENCSR356ZMO	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										AKAP1-human	RNA		see document	see document	ultraviolet irradiation	True	2018-08-30	ENCODE				2	1						ENCFF127MXD, ENCFF162VKU	967485	Gene Yeo, UCSD	44ea30be86b24ac0e92f0d9b3dec7dcc		https://www.encodeproject.org/files/ENCFF233BIC/@@download/ENCFF233BIC.bed.gz	GRCh38				released	s3://encode-public/2018/04/29/9e54df61-9efd-4bba-87da-079ecc6b3231/ENCFF233BIC.bed.gz				
ENCFF575BCP	bed narrowPeak	peaks	ENCSR356ZMO	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										AKAP1-human	RNA		see document	see document	ultraviolet irradiation	True	2018-08-30	ENCODE				1, 2							ENCFF008YNL, ENCFF271UXH, ENCFF430MTS, ENCFF807KPM, ENCFF847SYN	139316	Gene Yeo, UCSD	715dcaf3829d674491e95d4cc2fbbd3b		https://www.encodeproject.org/files/ENCFF575BCP/@@download/ENCFF575BCP.bed.gz	hg19				released	s3://encode-public/2018/06/08/39d9e480-21ef-4a6b-87af-84913cddb0a9/ENCFF575BCP.bed.gz				
ENCFF749IUB	bed narrowPeak	peaks	ENCSR356ZMO	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										AKAP1-human	RNA		see document	see document	ultraviolet irradiation	True	2018-08-30	ENCODE				1, 2							ENCFF127MXD, ENCFF162VKU, ENCFF233BIC, ENCFF739ERP, ENCFF780HTF	140962	Gene Yeo, UCSD	73726a6265d6cf49b0536d48e87172e4		https://www.encodeproject.org/files/ENCFF749IUB/@@download/ENCFF749IUB.bed.gz	GRCh38				released	s3://encode-public/2018/12/03/0686a653-4140-4ac3-8db8-58441592d15b/ENCFF749IUB.bed.gz				
ENCFF062LWZ	bed narrowPeak	peaks	ENCSR249ROI	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										HNRNPC-human	RNA		see document	see document	ultraviolet irradiation	True	2018-08-30	ENCODE				1	1						ENCFF338MIV, ENCFF669YBJ	1728073	Gene Yeo, UCSD	c4c0709bc886894cf7a369d305ea9ab3		https://www.encodeproject.org/files/ENCFF062LWZ/@@download/ENCFF062LWZ.bed.gz	hg19				released	s3://encode-public/2018/04/29/960c63df-aab8-4f62-898c-0ff77ff7c75e/ENCFF062LWZ.bed.gz				
ENCFF971ZDB	bed narrowPeak	peaks	ENCSR249ROI	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										HNRNPC-human	RNA		see document	see document	ultraviolet irradiation	True	2018-08-30	ENCODE				2	1						ENCFF338MIV, ENCFF381SDJ	2018619	Gene Yeo, UCSD	e0567116757c1e30f755fbc74300fb3b		https://www.encodeproject.org/files/ENCFF971ZDB/@@download/ENCFF971ZDB.bed.gz	hg19				released	s3://encode-public/2018/04/29/59662d64-32cd-4fbf-848a-c9e15c9cff61/ENCFF971ZDB.bed.gz				
ENCFF664RLU	bed narrowPeak	peaks	ENCSR249ROI	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										HNRNPC-human	RNA		see document	see document	ultraviolet irradiation	True	2018-08-30	ENCODE				1	1						ENCFF048BIQ, ENCFF824ZDF	1605996	Gene Yeo, UCSD	3f97d3fd1e27071a2b9f4d6a1c324fd1		https://www.encodeproject.org/files/ENCFF664RLU/@@download/ENCFF664RLU.bed.gz	GRCh38				released	s3://encode-public/2018/04/29/e35ade3c-6afd-463b-8141-3ad496b2e598/ENCFF664RLU.bed.gz				
ENCFF526OQL	bed narrowPeak	peaks	ENCSR249ROI	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										HNRNPC-human	RNA		see document	see document	ultraviolet irradiation	True	2018-08-30	ENCODE				2	1						ENCFF824ZDF, ENCFF935AZO	1923988	Gene Yeo, UCSD	95cbbcd7c4fb047a1d0813ade209b996		https://www.encodeproject.org/files/ENCFF526OQL/@@download/ENCFF526OQL.bed.gz	GRCh38				released	s3://encode-public/2018/04/29/699ae48d-1502-4e9b-bc02-eec783ec70d2/ENCFF526OQL.bed.gz				
ENCFF159HMF	bed narrowPeak	peaks	ENCSR249ROI	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										HNRNPC-human	RNA		see document	see document	ultraviolet irradiation	True	2018-08-30	ENCODE				1, 2							ENCFF062LWZ, ENCFF338MIV, ENCFF381SDJ, ENCFF669YBJ, ENCFF971ZDB	13705	Gene Yeo, UCSD	407b1980333dcfced9cf0242603eda2f		https://www.encodeproject.org/files/ENCFF159HMF/@@download/ENCFF159HMF.bed.gz	hg19				released	s3://encode-public/2018/06/08/75d3f9c3-cfb5-42a9-910f-3f9d431aa9f5/ENCFF159HMF.bed.gz				
ENCFF167CDB	bed narrowPeak	peaks	ENCSR249ROI	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										HNRNPC-human	RNA		see document	see document	ultraviolet irradiation	True	2018-08-30	ENCODE				1, 2							ENCFF048BIQ, ENCFF526OQL, ENCFF664RLU, ENCFF824ZDF, ENCFF935AZO	12782	Gene Yeo, UCSD	802df1b7367fae59477b798012df465a		https://www.encodeproject.org/files/ENCFF167CDB/@@download/ENCFF167CDB.bed.gz	GRCh38				released	s3://encode-public/2018/12/03/8708e849-6f20-4d80-af8c-45aefc55cbd5/ENCFF167CDB.bed.gz				
ENCFF972INE	bed narrowPeak	peaks	ENCSR177QQY	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										AKAP1-human	RNA		see document	see document	ultraviolet irradiation	True	2018-08-30	ENCODE				2	1						ENCFF447WQT, ENCFF981APU	799676	Gene Yeo, UCSD	45dcae7c4e79a597bb4ba4ddf726622a		https://www.encodeproject.org/files/ENCFF972INE/@@download/ENCFF972INE.bed.gz	hg19				released	s3://encode-public/2018/04/29/b838b501-8976-4872-9104-bbbd4484ef7a/ENCFF972INE.bed.gz				
ENCFF701BNI	bed narrowPeak	peaks	ENCSR177QQY	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										AKAP1-human	RNA		see document	see document	ultraviolet irradiation	True	2018-08-30	ENCODE				1	1						ENCFF447WQT, ENCFF581UEA	402733	Gene Yeo, UCSD	b4102a2bac58096dd5fcacb5d8d3bfa0		https://www.encodeproject.org/files/ENCFF701BNI/@@download/ENCFF701BNI.bed.gz	hg19				released	s3://encode-public/2018/04/29/1e57e39d-877a-4999-a084-51f30621123b/ENCFF701BNI.bed.gz				
ENCFF010IOJ	bed narrowPeak	peaks	ENCSR177QQY	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										AKAP1-human	RNA		see document	see document	ultraviolet irradiation	True	2018-08-30	ENCODE				2	1						ENCFF091PQO, ENCFF710RUU	785350	Gene Yeo, UCSD	47af55c40fabd3fa1e382f1c821b8e6c		https://www.encodeproject.org/files/ENCFF010IOJ/@@download/ENCFF010IOJ.bed.gz	GRCh38				released	s3://encode-public/2018/04/29/0c4da886-5323-46f3-8626-4b60741fa757/ENCFF010IOJ.bed.gz				
ENCFF443ABK	bed narrowPeak	peaks	ENCSR177QQY	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										AKAP1-human	RNA		see document	see document	ultraviolet irradiation	True	2018-08-30	ENCODE				1	1						ENCFF016YOC, ENCFF091PQO	386626	Gene Yeo, UCSD	b81b55065b2fe13d717fff6aa2439fb7		https://www.encodeproject.org/files/ENCFF443ABK/@@download/ENCFF443ABK.bed.gz	GRCh38				released	s3://encode-public/2018/04/29/db6c0908-3967-45ab-868d-73787bf8ec20/ENCFF443ABK.bed.gz				
ENCFF151ZTH	bed narrowPeak	peaks	ENCSR177QQY	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										AKAP1-human	RNA		see document	see document	ultraviolet irradiation	True	2018-08-30	ENCODE				1, 2							ENCFF447WQT, ENCFF581UEA, ENCFF701BNI, ENCFF972INE, ENCFF981APU	33549	Gene Yeo, UCSD	586ffda77ca3248ad6eb5f87b62322ef		https://www.encodeproject.org/files/ENCFF151ZTH/@@download/ENCFF151ZTH.bed.gz	hg19				released	s3://encode-public/2018/06/08/0e5d3d11-7602-48ce-bc95-6c2f04f53302/ENCFF151ZTH.bed.gz				
ENCFF033EFV	bed narrowPeak	peaks	ENCSR177QQY	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										AKAP1-human	RNA		see document	see document	ultraviolet irradiation	True	2018-08-30	ENCODE				1, 2							ENCFF010IOJ, ENCFF016YOC, ENCFF091PQO, ENCFF443ABK, ENCFF710RUU	34611	Gene Yeo, UCSD	90526409d50390a782e81a393943053a		https://www.encodeproject.org/files/ENCFF033EFV/@@download/ENCFF033EFV.bed.gz	GRCh38				released	s3://encode-public/2018/12/03/0873a521-aa3c-4b0e-9601-e67f79c52e14/ENCFF033EFV.bed.gz				
ENCFF509GWT	bed narrowPeak	peaks	ENCSR366DGX	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										KHSRP-human	RNA		see document	see document	ultraviolet irradiation	True	2018-08-30	ENCODE				1	1						ENCFF464FAG, ENCFF792HHG	2981930	Gene Yeo, UCSD	10ed4f810161021b09a14777d2844dc0		https://www.encodeproject.org/files/ENCFF509GWT/@@download/ENCFF509GWT.bed.gz	hg19				released	s3://encode-public/2018/04/29/cd69dd7c-92b8-474e-9d31-2c7fa0b17a99/ENCFF509GWT.bed.gz				
ENCFF891IAC	bed narrowPeak	peaks	ENCSR366DGX	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										KHSRP-human	RNA		see document	see document	ultraviolet irradiation	True	2018-08-30	ENCODE				2	1						ENCFF792HHG, ENCFF963RSK	3174110	Gene Yeo, UCSD	4089f787aff6454559c085b5e7d8de6b		https://www.encodeproject.org/files/ENCFF891IAC/@@download/ENCFF891IAC.bed.gz	hg19				released	s3://encode-public/2018/04/29/ffeeb50e-d2fc-4c4c-81ff-8a0874b2214f/ENCFF891IAC.bed.gz				
ENCFF611AHG	bed narrowPeak	peaks	ENCSR366DGX	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										KHSRP-human	RNA		see document	see document	ultraviolet irradiation	True	2018-08-30	ENCODE				1	1						ENCFF696LDT, ENCFF961WNO	3014234	Gene Yeo, UCSD	fd7eb5104fef8a5bcd077d64ff4c2e79		https://www.encodeproject.org/files/ENCFF611AHG/@@download/ENCFF611AHG.bed.gz	GRCh38				released	s3://encode-public/2018/04/29/8c290b53-d875-4afc-a5ce-c1264ecdca6b/ENCFF611AHG.bed.gz				
ENCFF988MWD	bed narrowPeak	peaks	ENCSR366DGX	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										KHSRP-human	RNA		see document	see document	ultraviolet irradiation	True	2018-08-30	ENCODE				2	1						ENCFF696LDT, ENCFF701PJM	3076282	Gene Yeo, UCSD	bf80c2c357be9a0fdcbf80a52216fe73		https://www.encodeproject.org/files/ENCFF988MWD/@@download/ENCFF988MWD.bed.gz	GRCh38				released	s3://encode-public/2018/04/29/433a517b-608f-44d3-a487-c66c2d39489d/ENCFF988MWD.bed.gz				
ENCFF553APP	bed narrowPeak	peaks	ENCSR366DGX	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										KHSRP-human	RNA		see document	see document	ultraviolet irradiation	True	2018-08-30	ENCODE				1, 2							ENCFF464FAG, ENCFF509GWT, ENCFF792HHG, ENCFF891IAC, ENCFF963RSK	109382	Gene Yeo, UCSD	830388962431d33242dc6d9b27b320a5		https://www.encodeproject.org/files/ENCFF553APP/@@download/ENCFF553APP.bed.gz	hg19				released	s3://encode-public/2018/06/08/93232adc-a654-4508-a7a0-aa04f56b9f20/ENCFF553APP.bed.gz				
ENCFF771QAU	bed narrowPeak	peaks	ENCSR366DGX	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										KHSRP-human	RNA		see document	see document	ultraviolet irradiation	True	2018-08-30	ENCODE				1, 2							ENCFF611AHG, ENCFF696LDT, ENCFF701PJM, ENCFF961WNO, ENCFF988MWD	108513	Gene Yeo, UCSD	674273b80c9ca23fcfa2871e14ddd978		https://www.encodeproject.org/files/ENCFF771QAU/@@download/ENCFF771QAU.bed.gz	GRCh38				released	s3://encode-public/2018/12/03/bd37f01c-2ab5-4e31-a2d8-d40263383465/ENCFF771QAU.bed.gz				
ENCFF381ZBA	bed narrowPeak	peaks	ENCSR922WJV	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										PCBP1-human	RNA		see document	see document	ultraviolet irradiation	True	2018-08-30	ENCODE				2	1						ENCFF175YZC, ENCFF524GUO	477007	Gene Yeo, UCSD	da75943d15d8d5dbb63841bcb51381d6		https://www.encodeproject.org/files/ENCFF381ZBA/@@download/ENCFF381ZBA.bed.gz	hg19				released	s3://encode-public/2018/04/29/447c08d7-ee91-4d93-a75c-47f13e6b6441/ENCFF381ZBA.bed.gz				
ENCFF022GSN	bed narrowPeak	peaks	ENCSR922WJV	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										PCBP1-human	RNA		see document	see document	ultraviolet irradiation	True	2018-08-30	ENCODE				1	1						ENCFF030CFW, ENCFF524GUO	414225	Gene Yeo, UCSD	a44d802f1ef0662c290c0def64ac2771		https://www.encodeproject.org/files/ENCFF022GSN/@@download/ENCFF022GSN.bed.gz	hg19				released	s3://encode-public/2018/04/29/06c3b50a-cb51-444d-88c3-909770d94fc3/ENCFF022GSN.bed.gz				
ENCFF766DUS	bed narrowPeak	peaks	ENCSR922WJV	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										PCBP1-human	RNA		see document	see document	ultraviolet irradiation	True	2018-08-30	ENCODE				1	1						ENCFF041ETC, ENCFF647AFT	394530	Gene Yeo, UCSD	bc733f816dbacf6410e79360d3c002f9		https://www.encodeproject.org/files/ENCFF766DUS/@@download/ENCFF766DUS.bed.gz	GRCh38				released	s3://encode-public/2018/04/29/a7e56a50-faf8-4acb-b3b6-ee93eacfb2bc/ENCFF766DUS.bed.gz				
ENCFF121XCN	bed narrowPeak	peaks	ENCSR922WJV	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										PCBP1-human	RNA		see document	see document	ultraviolet irradiation	True	2018-08-30	ENCODE				2	1						ENCFF345TZP, ENCFF647AFT	461881	Gene Yeo, UCSD	924e506d83beb55df75b5cb01970e6b1		https://www.encodeproject.org/files/ENCFF121XCN/@@download/ENCFF121XCN.bed.gz	GRCh38				released	s3://encode-public/2018/04/29/bda51093-3562-474e-af7c-3235d20ed24b/ENCFF121XCN.bed.gz				
ENCFF431FMQ	bed narrowPeak	peaks	ENCSR922WJV	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										PCBP1-human	RNA		see document	see document	ultraviolet irradiation	True	2018-08-30	ENCODE				1, 2							ENCFF022GSN, ENCFF030CFW, ENCFF175YZC, ENCFF381ZBA, ENCFF524GUO	49963	Gene Yeo, UCSD	525628875b2673ee8dbe47c7908779f9		https://www.encodeproject.org/files/ENCFF431FMQ/@@download/ENCFF431FMQ.bed.gz	hg19				released	s3://encode-public/2018/06/08/9e3cfe39-8aea-4892-89dc-4a8f1d816a44/ENCFF431FMQ.bed.gz				
ENCFF900IOH	bed narrowPeak	peaks	ENCSR922WJV	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										PCBP1-human	RNA		see document	see document	ultraviolet irradiation	True	2018-08-30	ENCODE				1, 2							ENCFF041ETC, ENCFF121XCN, ENCFF345TZP, ENCFF647AFT, ENCFF766DUS	46411	Gene Yeo, UCSD	1725b569dff38a6d9a9529afc77edfa1		https://www.encodeproject.org/files/ENCFF900IOH/@@download/ENCFF900IOH.bed.gz	GRCh38				released	s3://encode-public/2018/12/03/93d2d1c5-9b44-45af-8c5f-58e0525c813a/ENCFF900IOH.bed.gz				
ENCFF362BDI	bed narrowPeak	peaks	ENCSR023PKW	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										EIF3G-human	RNA		see document	see document	ultraviolet irradiation	True	2018-08-30	ENCODE				1	1						ENCFF613CYM, ENCFF750DBW	286122	Gene Yeo, UCSD	5dc9414ddfbc3cd626bcad6df621371f		https://www.encodeproject.org/files/ENCFF362BDI/@@download/ENCFF362BDI.bed.gz	hg19				released	s3://encode-public/2018/04/29/bd77ee18-2302-4214-9bc9-50eadb8d85ed/ENCFF362BDI.bed.gz				
ENCFF258VPL	bed narrowPeak	peaks	ENCSR023PKW	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										EIF3G-human	RNA		see document	see document	ultraviolet irradiation	True	2018-08-30	ENCODE				2	1						ENCFF083KKV, ENCFF750DBW	532958	Gene Yeo, UCSD	101065617288e7048f64ed6268c57f96		https://www.encodeproject.org/files/ENCFF258VPL/@@download/ENCFF258VPL.bed.gz	hg19				released	s3://encode-public/2018/04/29/3f099149-a44d-49c1-8a48-dd0f2bc25bc9/ENCFF258VPL.bed.gz				
ENCFF369RBP	bed narrowPeak	peaks	ENCSR023PKW	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										EIF3G-human	RNA		see document	see document	ultraviolet irradiation	True	2018-08-30	ENCODE				1	1						ENCFF724QGF, ENCFF759JDI	263009	Gene Yeo, UCSD	6cc16209b8dd587a18ea3136a0018be9		https://www.encodeproject.org/files/ENCFF369RBP/@@download/ENCFF369RBP.bed.gz	GRCh38				released	s3://encode-public/2018/04/29/a592f35e-847d-41b0-97e0-fb75f153f215/ENCFF369RBP.bed.gz				
ENCFF388GZP	bed narrowPeak	peaks	ENCSR023PKW	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										EIF3G-human	RNA		see document	see document	ultraviolet irradiation	True	2018-08-30	ENCODE				2	1						ENCFF605PZM, ENCFF759JDI	580450	Gene Yeo, UCSD	d4962c293f872e7d6c1e633725901171		https://www.encodeproject.org/files/ENCFF388GZP/@@download/ENCFF388GZP.bed.gz	GRCh38				released	s3://encode-public/2018/04/29/3cac912c-28ee-4fca-8ea2-f8eeb2aa2d23/ENCFF388GZP.bed.gz				
ENCFF534ONM	bed narrowPeak	peaks	ENCSR023PKW	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										EIF3G-human	RNA		see document	see document	ultraviolet irradiation	True	2018-08-30	ENCODE				1, 2							ENCFF083KKV, ENCFF258VPL, ENCFF362BDI, ENCFF613CYM, ENCFF750DBW	7571	Gene Yeo, UCSD	bbd4a3a305f0a6633420d1f15223635a		https://www.encodeproject.org/files/ENCFF534ONM/@@download/ENCFF534ONM.bed.gz	hg19				released	s3://encode-public/2018/06/08/58a71c99-94b9-446d-a2cc-39258dad53f4/ENCFF534ONM.bed.gz				
ENCFF634UAC	bed narrowPeak	peaks	ENCSR023PKW	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										EIF3G-human	RNA		see document	see document	ultraviolet irradiation	True	2018-08-30	ENCODE				1, 2							ENCFF369RBP, ENCFF388GZP, ENCFF605PZM, ENCFF724QGF, ENCFF759JDI	7435	Gene Yeo, UCSD	be8827995b94265fb87ca31d7f364abe		https://www.encodeproject.org/files/ENCFF634UAC/@@download/ENCFF634UAC.bed.gz	GRCh38				released	s3://encode-public/2018/12/03/a28a1a2d-0c94-4ee8-98d0-163665607447/ENCFF634UAC.bed.gz				
ENCFF379DBY	bed narrowPeak	peaks	ENCSR046JHH	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										CPEB4-human	RNA		see document	see document	ultraviolet irradiation	True	2018-08-30	ENCODE				1	1						ENCFF165CFI, ENCFF777AFV	440510	Gene Yeo, UCSD	2688dbb19c0d3d688ce2b45085fa5daf		https://www.encodeproject.org/files/ENCFF379DBY/@@download/ENCFF379DBY.bed.gz	hg19				released	s3://encode-public/2018/04/29/c240b5fa-27d5-4c1e-8aa2-9a89ecd4c5a4/ENCFF379DBY.bed.gz				
